k,Good points,Perimeter,circle perimeter,Naive perimeter,Configs computed,Max angle of sol,Longest edge len,Running time in seconds
2852,1402,188.017262502205,188.2698964769921,189.31267520203806,646771,0.24497866312686423,10,0.661434055
2853,1407,188.05643453675572,188.29281152824825,189.34586175242046,650223,0.3217505543966423,11,0.658657005
2854,1408,188.09105281953643,188.33716403175143,189.37904248723268,650947,0.24497866312686423,10,0.653870054
2855,1413,188.13022485408715,188.3815165352546,189.412217409531,654514,0.3217505543966423,11,0.663141031
2856,1413,188.16484313686783,188.3946973657883,189.445386522369,655207,0.24497866312686423,10,0.665886006
2857,1413,188.1954080870783,188.40787819632192,189.47854982879764,655925,0.24497866312686423,11,0.673478482
2858,1413,188.23458012162902,188.44249647910263,189.51170733186515,655941,0.3217505543966423,12,0.654791163
2859,1413,188.26919840440974,188.4771147618833,189.54485903461713,656009,0.24497866312686423,11,0.655722073
2860,1413,188.30837043896045,188.5000298131395,189.57800494009646,656993,0.3217505543966423,12,0.668016562
2861,1413,188.33632214068774,188.52294486439567,189.6111450513434,657088,0.24497866312686423,11,0.664730228
2862,1414,188.36040825271263,188.53920184769024,189.6442793713956,658342,0.24497866312686423,11,0.670623387
2863,1415,188.39958028726335,188.55545883098478,189.677407903288,659579,0.3217505543966423,12,0.678491245
2864,1415,188.42490335495862,188.57171581427934,189.71053065005293,660296,0.24497866312686423,10,0.679064285
2865,1415,188.46407538950933,188.5879727975739,189.74364761471998,660999,0.3217505543966423,11,0.676266213
2866,1415,188.49869367229005,188.60422978086848,189.77675880031617,661700,0.24497866312686423,11,0.673980849
2867,1415,188.52925862250052,188.62048676416305,189.80986420986594,662418,0.24497866312686423,10,0.679240122
2868,1416,188.55487671578217,188.63674374745761,189.84296384639097,663779,0.24497866312686423,10,0.678851583
2869,1417,188.57896282780703,188.65300073075215,189.87605771291035,665159,0.24497866312686423,10,0.670638971
2870,1416,188.60304893983192,188.69773099516104,189.9091458124406,664540,0.24497866312686423,10,0.688211672
2871,1415,188.64222097438264,188.74246125956992,189.94222814799554,664272,0.3217505543966423,11,0.687727381
2872,1415,188.67683925716335,188.78719152397883,189.97530472258634,664193,0.24497866312686423,11,0.6706673
2873,1415,188.71601129171407,188.83192178838775,190.0083755392217,664645,0.3217505543966423,12,0.685231014
2874,1415,188.75062957449475,188.87665205279663,190.04144060090752,663718,0.24497866312686423,11,0.691520663
2875,1415,188.78119452470523,188.92138231720554,190.0744999106472,663725,0.24497866312686423,11,0.677734341
2876,1414,188.82036655925594,188.96611258161445,190.1075534714415,664195,0.3217505543966423,12,0.68195821
2877,1413,188.8456896269512,189.01084284602334,190.1406012862885,664386,0.24497866312686423,8,0.645620036
2878,1414,188.88486166150193,189.03492895804823,190.17364335818382,665647,0.3217505543966423,9,0.665850348
2879,1415,188.91947994428264,189.0590150700731,190.20667969012038,666896,0.24497866312686423,9,0.683699618
2880,1415,188.95865197883336,189.08310118209795,190.23971028508853,667601,0.3217505543966423,10,0.682819953
2881,1415,188.98660368056065,189.1071872941228,190.27273514607597,668272,0.24497866312686423,9,0.66168469
2882,1415,189.0106897925855,189.1312734061477,190.30575427606792,668982,0.24497866312686423,10,0.652647879
2883,1415,189.04986182713623,189.15535951817256,190.33876767804685,669661,0.3217505543966423,11,0.663249197
2884,1416,189.08448010991694,189.17944563019742,190.37177535499282,671000,0.24497866312686423,11,0.682576941
2885,1417,189.11504506012741,189.2035317422223,190.4047773098832,672349,0.24497866312686423,10,0.693443448
2886,1417,189.14066315340906,189.25323594752885,190.4377735456928,671950,0.24497866312686423,10,0.656661784
2887,1417,189.16474926543395,189.3029401528354,190.47076406539387,671651,0.24497866312686423,10,0.683686073
2888,1413,189.18883537745882,189.3526443581419,190.50374887195602,668591,0.24497866312686423,10,0.682616927
2889,1414,189.22800741200953,189.40234856344847,190.53672796834644,667662,0.3217505543966423,11,0.675398232
2890,1412,189.26262569479024,189.45205276875504,190.56970135752957,666757,0.24497866312686423,10,0.689413966
2891,1413,189.30179772934096,189.50175697406155,190.60266904246743,666263,0.3217505543966423,11,0.672648205
2892,1413,189.33641601212165,189.55146117936812,190.63563102611937,666183,0.24497866312686423,10,0.664740869
2893,1413,189.36698096233212,189.60116538467463,190.66858731144228,666067,0.24497866312686423,11,0.651464395
2894,1414,189.40615299688284,189.6252514966995,190.7015379013904,667300,0.3217505543966423,12,0.663603207
2895,1415,189.4314760645781,189.64933760872435,190.73448279891554,668541,0.24497866312686423,9,0.676107287
2896,1419,189.47064809912882,189.69578178132372,190.7674220069668,671469,0.3217505543966423,10,0.650893766
2897,1423,189.50526638190954,189.74222595392305,190.80035552849088,674428,0.24497866312686423,10,0.682515096
2898,1427,189.54443841646025,189.8316416923711,190.83328336643189,675530,0.3217505543966423,11,0.66203586
2899,1431,189.57905669924097,189.9210574308192,190.8662055237313,676417,0.24497866312686423,10,0.667209648
2900,1432,189.6096216494514,189.93214675575945,190.89912200332824,677714,0.24497866312686423,10,0.657683455
2901,1431,189.64879368400213,189.9432360806997,190.93203280815914,677414,0.3217505543966423,11,0.664413104
2902,1431,189.68341196678287,189.989680253299,190.96493794115798,678120,0.24497866312686423,11,0.665933549
2903,1432,189.7225840013336,190.03612442589838,190.99783740525618,679421,0.3217505543966423,12,0.690835555
2904,1432,189.75053570306085,190.0602105379233,191.03073120338266,680128,0.24497866312686423,11,0.69032654
2905,1432,189.77462181508574,190.08429664994816,191.06361933846378,680819,0.24497866312686423,11,0.693389435
2906,1432,189.81379384963645,190.10838276197302,191.09650181342346,681531,0.3217505543966423,12,0.658297527
2907,1432,189.8391169173317,190.13246887399788,191.12937863118302,682252,0.24497866312686423,10,0.702023237
2908,1432,189.8782889518824,190.1789130465972,191.16224979466128,682972,0.3217505543966423,11,0.695825275
2909,1433,189.91290723466315,190.22535721919655,191.1951153067746,684286,0.24497866312686423,11,0.704383723
2910,1435,189.9434721848736,190.31477295764464,191.2279751704368,677171,0.24497866312686423,10,0.691695946
2911,1437,189.96909027815525,190.40418869609272,191.2608293885592,676219,0.24497866312686423,10,0.680803797
2912,1438,189.99317639018014,190.41527802103298,191.29367796405063,677505,0.24497866312686423,10,0.674230228
2913,1439,190.017262502205,190.42636734597323,191.3265208998174,678807,0.24497866312686423,10,0.685739412
2914,1443,190.05643453675572,190.47281151857254,191.35935819876337,681996,0.3217505543966423,11,0.693750652
2915,1447,190.09105281953646,190.5192556911719,191.39218986378987,685391,0.24497866312686423,11,0.674527381
2916,1448,190.13022485408717,190.54334180319677,191.42501589779573,686771,0.3217505543966423,12,0.684099229
2917,1449,190.16484313686786,190.56742791522163,191.45783630367734,688160,0.24497866312686423,11,0.703140337
2918,1448,190.19540808707833,190.5806087457553,191.49065108432856,687051,0.24497866312686423,11,0.703414737
2919,1447,190.23458012162905,190.59378957628897,191.52346024264085,685652,0.3217505543966423,12,0.697365542
2920,1447,190.26919840440976,190.60697040682265,191.55626378150308,686367,0.24497866312686423,12,0.703679212
2921,1447,190.30837043896048,190.6201512373563,191.58906170380172,687113,0.3217505543966423,13,0.708616651
2922,1447,190.34298872174116,190.63333206788997,191.62185401242078,687817,0.24497866312686423,12,0.676889436
2923,1447,190.37355367195164,190.64651289842362,191.65464071024178,688549,0.24497866312686423,12,0.702833684
2924,1446,190.40081724293373,190.65969372895728,191.68742180014374,686940,0.24497866312686423,10,0.675192552
2925,1445,190.42490335495862,190.67287455949094,191.72019728500328,684663,0.24497866312686423,10,0.698176073
2926,1444,190.46407538950933,190.69263939732804,191.75296716769455,684408,0.3217505543966423,11,0.695984505
2927,1443,190.49869367229005,190.7124042351651,191.78573145108916,684335,0.24497866312686423,11,0.677493596
2928,1442,190.52925862250052,190.73216907300218,191.81849013805643,684074,0.24497866312686423,10,0.66966882
